address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
,poi,122302,25.033914326552,55.150331028912,Dubai,Rak,4f928207e4b0c03d29c1f8a9,0,"Airport Terminal",http://tour-pedia.org/api/getPlaceDetails?id=122302,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122302
,poi,122305,25.047795,55.128882,Dubai,"Accident Spot",4f92bb4ae4b020d1a2b43f3c,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122305,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122305
"Ibn Sina Building, Dubai Health Care City",poi,122306,25.23178,55.326545,Dubai,"Block B",4f92e3ffe4b03330a9e81619,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122306,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122306
,poi,122327,25.244602480091,55.318207453671,Dubai,"Rashid Hospital Ward 26",4f952969e4b0aed820cfb57a,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122327,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122327
"شارع الاتحاد - دبي",poi,122330,25.259413388532,55.337591112883,Dubai,"Gulf Medical Center مركز الخليج الطبي",4f955c11e4b01143d37710b6,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122330,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122330
,poi,122333,25.0417102,55.1446304,Dubai,Hospital,4f95913ce4b0f888deae9b5d,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122333,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122333
,poi,122334,25.028535888288,55.160707590445,Dubai,2,4f95918de4b0b65a8caad821,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122334,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122334
"AlQusais, Dubai",poi,122338,25.277436166676,55.385369363306,Dubai,"وزارة العمل ، Ministry Of Labor",4f963962e4b0dc878d74fd81,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122338,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122338
"Umm Hurair",poi,122339,25.257104072491,55.309054519242,Dubai,"Consulate of Qatar",4f9655d1e4b0dd23c419b43f,0,"Embassy / Consulate",http://tour-pedia.org/api/getPlaceDetails?id=122339,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122339
Jumeirah,poi,122340,25.213668256255,55.257929345829,Dubai,"Minal Medical Centre",4f967fe2e4b08e75f2e69e7f,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122340,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122340
"Dubai Silicon Oasis Wing A & B Parking",poi,122345,25.125215331634,55.381375578994,Dubai,"DSO Car Parking",4f96e24fe4b0ba85ae86f130,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=122345,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122345
"Al Quoz Industrial Area 3 - Dubai United Arab Emirates",poi,122351,25.132502819241,55.217456817627,Dubai,"Bravo Luxury Car Rentals",4f97dddd00394e0bdec9a580,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=122351,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122351
,poi,122352,25.273993014652,55.369308872685,Dubai,"Dubai Trade Center",4f980193e4b08399c2d870e8,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=122352,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122352
,poi,122354,24.956044665531,55.074559359155,Dubai,Dubai1,4f9809cbe4b0b093e4b28577,0,"Airport Gate",http://tour-pedia.org/api/getPlaceDetails?id=122354,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122354
,poi,122355,24.976549108392,55.090139312678,Dubai,Dubai2,4f980a33e4b0bae926b35c13,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=122355,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122355
,poi,122356,24.9899753,55.0938042,Dubai,3,4f980a4fe4b0cb04ce473609,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=122356,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122356
,poi,122357,25.009889748981,55.095444581267,Dubai,2,4f980a7de4b0e6b5de76439a,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=122357,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122357
,poi,122360,25.028384,55.160795,Dubai,EOM,4f982171e4b0d3fe095f2a81,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=122360,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122360
,poi,122363,25.171126,55.411513,Dubai,"A07 China",4f985022e4b031f8290c45e9,0,"Light Rail",http://tour-pedia.org/api/getPlaceDetails?id=122363,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122363
,poi,122366,25.248486342689,55.353408023876,Dubai,"Dubai International Airport Parking - T1",4f9856a2e4b0ef3c7a895fb9,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=122366,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122366
"DP World, Maritime City, Port Rashid",poi,122371,25.261780117341,55.281461189164,Dubai,"DTCM Old Cruise Terminal",4f98dd03e4b0d32329ba4d98,0,Pier,http://tour-pedia.org/api/getPlaceDetails?id=122371,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122371
"Zayed University",poi,122372,25.103417152724,55.385812527953,Dubai,"Wellness Center",4f98e433e4b0eee8ce22875c,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122372,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122372
,poi,122373,25.127838134766,55.389465332031,Dubai,"Emirates Airlines Commercial Visa Office",4f990fe8e4b07e7604dce213,0,"Tourist Information Center",http://tour-pedia.org/api/getPlaceDetails?id=122373,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122373
,poi,122377,25.133318,55.185519,Dubai,"Abra tour family modra",4f998565e4b0fc88e7c90870,0,"Boat or Ferry",http://tour-pedia.org/api/getPlaceDetails?id=122377,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122377
Dubai,poi,122380,25.184117622797,55.373653342242,Dubai,"Ras Al-Khor RD",4f9a4ea0e4b04450395357c5,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122380,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122380
Dubai,poi,122381,25.207667335211,55.344607890176,Dubai,"Ras Al-Khor RD",4f9a4ea8e4b0d2a3a7c1d8f7,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122381,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122381
,poi,122386,25.199504207312,55.277812252884,Dubai,"American Hospital. Urgent Care Clinic.",4f9a833de4b0e445b5ea063b,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122386,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122386
,poi,122391,25.101000287205,55.400578768353,Dubai,"خط العين",4f9aba36e4b09fef5253fab3,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122391,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122391
,poi,122407,25.21710330139,55.253266918436,Dubai,"Mercato Clinic",4f9bf32be4b0de6267893b8a,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122407,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122407
"NMC - Specialty Hospital",poi,122422,25.2824673,55.3668275,Dubai,"Physical Therapy and Rehabilitation- room 106",4f9d47fbe4b04dd736231db0,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122422,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122422
,poi,122427,25.085495891624,55.143460192183,Dubai,"Menog 10",4f9e1dd7e4b0b38d30d39d72,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=122427,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122427
,poi,122428,25.094502,55.156595,Dubai,"Google@ Vivaki",4f9e22f4e4b02343c9b952e9,0,"Meeting Room",http://tour-pedia.org/api/getPlaceDetails?id=122428,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122428
"Dubai World Trade Center",poi,122430,25.090254072984,55.14511471325,Dubai,"Travel Market",4f9e31a5e4b03d83ee06e3bb,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=122430,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122430
"AlManara Center In Shaikh Zayed Road",poi,122438,25.156084715469,55.227439277286,Dubai,"Mohammed Bin Rashid Housing Est. مؤسسة محمد بن راشد للإسكان",4f9f6ef8e4b0d2f109168250,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122438,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122438
,poi,122440,24.98776579085,55.021604629622,Dubai,"В Дубаях",4f9fa52ae4b08f851561a787,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122440,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122440
"2 Floor,",poi,122443,25.169631870813,55.241703678497,Dubai,Icareclinic,4f9fa930e4b0fc3ce3bbe441,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122443,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122443
,poi,122446,24.987524,55.02125,Dubai,"На Павлине",4f9faeb7e4b08f851566bf6f,0,"Light Rail",http://tour-pedia.org/api/getPlaceDetails?id=122446,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122446
"DNATA Centre",poi,122456,25.187094361901,55.256456120977,Dubai,"UAE Gate",4fa0f9e9e4b04177233d3f7d,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122456,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122456
Sharjah,poi,122461,25.287212,55.449318,Dubai,"جمعية الحقوقيين",4fa122d8e4b03ac4db172819,0,Courthouse,http://tour-pedia.org/api/getPlaceDetails?id=122461,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122461
,poi,122462,25.008560153022,55.089848475048,Dubai,"Belhasa Driving Centre",4fa1398ce4b0f30726f52f10,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122462,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122462
,poi,122469,25.034739139579,55.097324395526,Dubai,"DUBAL Medical Center",4fa2031be4b0e9eb095c4088,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122469,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122469
,poi,122470,25.2329667,55.3566141,Dubai,"Real Estate Bank مواقف السيارات للمصرف العقاري",4fa207dce4b0d36f8fdbcb87,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=122470,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122470
,poi,122472,25.22924916737,55.352165470774,Dubai,"Real Estate Bank المصرف العقاري",4fa2198ae4b099a8dd69c896,0,"Capitol Building",http://tour-pedia.org/api/getPlaceDetails?id=122472,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122472
,poi,122475,25.081138019328,55.215852544875,Dubai,Enoc,4fa24e00e4b0b2265004fb5f,0,"Rest Area",http://tour-pedia.org/api/getPlaceDetails?id=122475,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122475
,poi,122487,25.223834,55.40222,Dubai,"Villa 70",4fa2eff1e4b033a3e2b448a0,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=122487,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122487
,poi,122491,25.270341,55.330511,Dubai,"Al Samal Ballroom, Traders Hotel",4fa36c17e4b0fc2af98c7ceb,0,"Meeting Room",http://tour-pedia.org/api/getPlaceDetails?id=122491,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122491
"Villa 39",poi,122511,25.173940658569,55.229831695557,Dubai,"Al Shunna Clinic",4fa4d8a5e4b00c5843dd3d53,0,Laboratory,http://tour-pedia.org/api/getPlaceDetails?id=122511,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122511
,poi,122521,25.097251359843,55.184040239446,Dubai,"TeAtRo De OpErAciOn",4fa604a0e4b089a95ac9e670,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122521,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122521
"Business Village Second Floor - Office 205B",poi,122522,25.257324368381,55.326772670016,Dubai,"Amicable Settlement of Disputes Center",4fa62255e4b0d905262ce2b7,0,Courthouse,http://tour-pedia.org/api/getPlaceDetails?id=122522,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122522
,poi,122525,25.172969,55.407116,Dubai,Parking@x01,4fa69bf5e4b089a95b2baad4,0,Taxi,http://tour-pedia.org/api/getPlaceDetails?id=122525,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122525
,poi,122531,25.27824738372,55.38500186263,Dubai,MoL,4fa74c66e4b0752c6ac02cdb,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122531,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122531
,poi,122534,25.11389,55.23587,Dubai,"Go Rent-A-Car",4fa791b5e4b063f123a3c71d,0,"Rental Car Location",http://tour-pedia.org/api/getPlaceDetails?id=122534,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122534
,poi,122535,25.097185,55.174315,Dubai,"East Europe Travel / ART-TOUR Dubai",4fa796dfe4b021753991e425,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=122535,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122535
,poi,122536,24.986948814278,55.021459328311,Dubai,Дрп,4fa79a27e4b0d6f4be32b778,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=122536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122536
"T3 Dubai Airport",poi,122540,25.246762352076,55.360355844584,Dubai,"Immigration Office",4fa7d38ee4b0bbcd4b9f0a47,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122540,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122540
"Airport Road",poi,122552,25.241340537593,55.368552395237,Dubai,Airside,4fa89a66e4b09ce165584b7f,0,Airport,http://tour-pedia.org/api/getPlaceDetails?id=122552,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122552
,poi,122553,25.228090847344,55.328452329568,Dubai,"Arab Media Forum - Grand Hayat",4fa89b36e4b07650f76636ff,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=122553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122553
,poi,122560,25.172904,55.407256,Dubai,"Emirates On Race",4fa8f65ee4b09ce165709d63,0,"Moving Target",http://tour-pedia.org/api/getPlaceDetails?id=122560,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122560
"Jumbo Building",poi,122567,25.237204,55.303293,Dubai,"Karama Medical Centre",4fa94aefe4b08cc7d9c455e8,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122567,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122567
,poi,122572,25.247344,55.342679,Dubai,"Waiting @miliniam",4fa9a2f3e4b0f00008a7745a,0,"Tourist Information Center",http://tour-pedia.org/api/getPlaceDetails?id=122572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122572
,poi,122574,25.223838,55.402221,Dubai,Parking@road,4fa9aeb9e4b04de17425115e,0,Subway,http://tour-pedia.org/api/getPlaceDetails?id=122574,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122574
,poi,122575,25.280695,55.330436,Dubai,"تقاطع هور العنز",4fa9f91ae4b0c4df8b7aa570,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122575,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122575
,poi,122576,25.2336456129,55.310615039506,Dubai,Work,4faa016be4b0ea8c616d3e65,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122576,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122576
,poi,122583,25.251843192638,55.309632286434,Dubai,"Karama GPO",4faabaa0e4b0381a4884ad05,0,"Capitol Building",http://tour-pedia.org/api/getPlaceDetails?id=122583,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122583
"Al Ahbabi Building,Shop #6",poi,122587,25.276812522547,55.384955406189,Dubai,"Excel Tourism & Travels LLC",4fab72b84fc6ac8566983e88,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=122587,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122587
,poi,122589,25.143853240452,55.220998414433,Dubai,"Robert reborn",4fab8b10e4b07960eb1b9bd9,0,"Bike Rental / Bike Share",http://tour-pedia.org/api/getPlaceDetails?id=122589,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122589
,poi,122591,25.233349,55.326169,Dubai,"Intensive Care Unit/City health Centre",4fab977ce4b0c3c98b21180b,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122591,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122591
,poi,122595,25.228829928043,55.404005845751,Dubai,"شارع الامارات باتجاه دبي",4fabf39de4b0af50a860af7c,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122595,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122595
"Lorong Abu Siti",poi,122597,25.2263954,55.3258672,Dubai,"Lim Huat Bee Skin Clinic",4fac887ae4b0346fb58ddd78,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122597,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122597
,poi,122605,24.94938,55.06872,Dubai,"درب دبي",4fad385ee4b017dfa56b8a80,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122605,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122605
,poi,122608,25.180476181496,55.249342918396,Dubai,"Sheikh Zayed Road Al Safa Interchange",4fad491ae4b08541e932aeaa,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122608,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122608
"دبي _ابوظبي",poi,122610,25.167467038335,55.237899966214,Dubai,"شارع الشيخ زايد",4fad635de4b09c3c728ce3d4,0,Road,http://tour-pedia.org/api/getPlaceDetails?id=122610,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122610
,poi,122614,25.260857764741,55.318623273709,Dubai,Dentist,4fae7399e4b0ded866587351,0,"Dentist's Office",http://tour-pedia.org/api/getPlaceDetails?id=122614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122614
,poi,122615,25.254000976809,55.335063267771,Dubai,"مسحد الشيخ حمدان بن راشد",4fae94d4e4b0fd09a937952e,0,Building,http://tour-pedia.org/api/getPlaceDetails?id=122615,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122615
"Jebel Ali",poi,122617,25.042865272694,55.119023369694,Dubai,"Dubai Metro - Jebel Ali",4faec6b2e4b085f6b2c542f6,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=122617,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122617
,poi,122618,25.241061540184,55.367585194389,Dubai,"Crew Bus To Gharhoud",4faedcaee4b021a2c039b4d1,0,"Bus Line",http://tour-pedia.org/api/getPlaceDetails?id=122618,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122618
Rashidiya,poi,122626,25.235378952706,55.387320385565,Dubai,"Dubai Metro - Rashidiya Depot",4fb00de6e4b08a2bb9ec5507,0,Parking,http://tour-pedia.org/api/getPlaceDetails?id=122626,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122626
,poi,122628,25.2544,55.40539,Dubai,"al qusais depot connecting track 2",4fb05a60e4b0ffee0cbce70c,0,"Light Rail",http://tour-pedia.org/api/getPlaceDetails?id=122628,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122628
,poi,122630,25.281965699301,55.323499857954,Dubai,"Villa 23 - Emirates Identity Authority",4fb0bea3e4b0861ead63f3b8,0,"Government Building",http://tour-pedia.org/api/getPlaceDetails?id=122630,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122630
,poi,122632,25.236636473655,55.339465438851,Dubai,"Bus 42 Al Karama - Terminal 1",4fb0eae3e4b03d5227ccfdfd,0,"Bus Line",http://tour-pedia.org/api/getPlaceDetails?id=122632,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122632
,poi,122636,25.249911232004,55.454016505153,Dubai,"Bader Al Emarat بدر الامارات لمعدات الرحلات",4fb140d5e4b0cb0e30205c90,0,"General Travel",http://tour-pedia.org/api/getPlaceDetails?id=122636,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122636
,poi,122637,25.277450176897,55.342295909997,Dubai,Metro,4fb142d3e4b01d7a90f31107,0,"Train Station",http://tour-pedia.org/api/getPlaceDetails?id=122637,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122637
,poi,122641,25.2773994384,55.383202212641,Dubai,"Dubai Central Medical Stores",4fb20a92e4b01bca55348326,0,"Medical Center",http://tour-pedia.org/api/getPlaceDetails?id=122641,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122641
"4th Floor",poi,122643,25.248430261711,55.283091385174,Dubai,"ICU @ International Modern Hospital",4fb23a3ae4b05768be065d78,0,Hospital,http://tour-pedia.org/api/getPlaceDetails?id=122643,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122643
,poi,122659,25.132588758843,55.213662677274,Dubai,"Office exhibition,Trade center",4fb3a9d4e4b0327b1fab8b72,0,"Convention Center",http://tour-pedia.org/api/getPlaceDetails?id=122659,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=122659
